L1_air_growth,L1_air_growth_harmonized,L1_dlog_hpi,L1_emigration_rate_per_1000,L1_gdp_pc_growth,L1_hpi_growth,L1_hpi_growth_harmonized,L1_immigration_rate_per_1000,L1_inflation_hicp,L1_long_rate,L1_net_migration_level_per_1000,L1_net_migration_rate,L1_net_migration_rate_harmonized,L1_od_gdp_coverage_share,L1_od_group_EAST_SE_ASIA,L1_od_group_EAST_SE_ASIA_rate_per_1000,L1_od_group_EU_EEA_CH_UK,L1_od_group_EU_EEA_CH_UK_rate_per_1000,L1_od_group_LATAM_CARIB,L1_od_group_LATAM_CARIB_rate_per_1000,L1_od_group_MENA,L1_od_group_MENA_rate_per_1000,L1_od_group_NON_EUROPE_EUR_CIS,L1_od_group_NON_EUROPE_EUR_CIS_rate_per_1000,L1_od_group_N_AMERICA,L1_od_group_N_AMERICA_rate_per_1000,L1_od_group_OCEANIA,L1_od_group_OCEANIA_rate_per_1000,L1_od_group_OTHER,L1_od_group_OTHER_rate_per_1000,L1_od_group_SOUTH_ASIA,L1_od_group_SOUTH_ASIA_rate_per_1000,L1_od_group_SSA,L1_od_group_SSA_rate_per_1000,L1_od_immigration_total,L1_origin_gdp_pc_ppp_const_wavg,L1_origin_gdp_pc_ppp_const_wavg_log,L1_origin_gdp_pc_ppp_const_wavg_log_c,L1_pop_growth,L1_share_group_EAST_SE_ASIA,L1_share_group_EU_EEA_CH_UK,L1_share_group_LATAM_CARIB,L1_share_group_MENA,L1_share_group_NON_EUROPE_EUR_CIS,L1_share_group_N_AMERICA,L1_share_group_OCEANIA,L1_share_group_OTHER,L1_share_group_SOUTH_ASIA,L1_share_group_SSA,L1_share_high_gdp_origins,L1_share_low_gdp_origins,L1_share_mid_gdp_origins,L1_share_origin_AR,L1_share_origin_CN,L1_share_origin_CO,L1_share_origin_FR,L1_share_origin_IN,L1_share_origin_MA,L1_share_origin_NG,L1_share_origin_PE,L1_share_origin_PK,L1_share_origin_PL,L1_share_origin_RO,L1_share_origin_UK,L1_share_origin_US,L1_share_origin_VE,L1_unemployment_rate,air_growth,air_growth_harmonized,air_passengers,air_passengers_iv,annual_fe_complete,country_name,dlog_hpi,emigration,emigration_iv,emigration_rate_per_1000,emigration_rate_per_1000_iv,gdp_pc_growth,gdp_pc_growth_harmonized,gdp_pc_growth_harmonized_source,gdp_pc_growth_harmonized_wb,geo,hpi_growth,hpi_growth_harmonized,hpi_growth_harmonized_source,hpi_index,hpi_index_iv,immigration,immigration_iv,immigration_rate_per_1000,immigration_rate_per_1000_iv,inflation_hicp,inflation_hicp_harmonized,inflation_hicp_harmonized_source,inflation_hicp_harmonized_wb,log_air_passengers,log_hpi,log_population,long_rate,long_rate_harmonized,long_rate_harmonized_source,long_rate_harmonized_wb,net_migration_level,net_migration_level_iv,net_migration_level_per_1000,net_migration_level_per_1000_iv,net_migration_rate,net_migration_rate_harmonized,net_migration_rate_harmonized_source,od_gdp_coverage_share,od_group_EAST_SE_ASIA,od_group_EAST_SE_ASIA_rate_per_1000,od_group_EU_EEA_CH_UK,od_group_EU_EEA_CH_UK_rate_per_1000,od_group_LATAM_CARIB,od_group_LATAM_CARIB_rate_per_1000,od_group_MENA,od_group_MENA_rate_per_1000,od_group_NON_EUROPE_EUR_CIS,od_group_NON_EUROPE_EUR_CIS_rate_per_1000,od_group_N_AMERICA,od_group_N_AMERICA_rate_per_1000,od_group_OCEANIA,od_group_OCEANIA_rate_per_1000,od_group_OTHER,od_group_OTHER_rate_per_1000,od_group_SOUTH_ASIA,od_group_SOUTH_ASIA_rate_per_1000,od_group_SSA,od_group_SSA_rate_per_1000,od_immigration_gdp_covered,od_immigration_total,od_origin_gdp_wsum,od_origin_log_gdp_wsum,od_origins_count,od_rows_gdp_known,od_share_high_num,od_share_low_num,od_share_mid_num,od_vs_agg_immig_ratio,oecd_hpi_growth_a,origin_gdp_pc_ppp_const_wavg,origin_gdp_pc_ppp_const_wavg_log,pl_bdl_net_migration_rate_a,pl_bdl_net_migration_rate_source,pop_growth,pop_growth_harmonized,pop_growth_harmonized_source,pop_growth_harmonized_wb,population,population_iv,post_2020,post_2022,q4_air_yoy,q4_hpi_yoy,q_air_obs,q_air_yoy_mean,q_air_yoy_median,q_hpi_obs,q_hpi_yoy_mean,q_hpi_yoy_median,share_group_EAST_SE_ASIA,share_group_EU_EEA_CH_UK,share_group_LATAM_CARIB,share_group_MENA,share_group_NON_EUROPE_EUR_CIS,share_group_N_AMERICA,share_group_OCEANIA,share_group_OTHER,share_group_SOUTH_ASIA,share_group_SSA,share_high_gdp_origins,share_low_gdp_origins,share_mid_gdp_origins,share_origin_AR,share_origin_CN,share_origin_CO,share_origin_FR,share_origin_IN,share_origin_MA,share_origin_NG,share_origin_PE,share_origin_PK,share_origin_PL,share_origin_RO,share_origin_UK,share_origin_US,share_origin_VE,uk_ons_net_migration_rate_a,uk_ons_net_migration_rate_source,unemployment_rate,unemployment_rate_harmonized,unemployment_rate_harmonized_source,unemployment_rate_harmonized_wb,wb_net_migration_level,wb_net_migration_rate_per_1000,year,asylum_first_apps_q,asylum_rate_per_1000,non_asylum_immigration_rate_per_1000,acq_total,naturalization_rate_per_1000,acq_origin_gdp_wavg_log,car_reg_elc,car_reg_total,car_reg_elc_share,car_reg_total_per_1000,L1_asylum_rate_per_1000,L1_non_asylum_immigration_rate_per_1000,L1_naturalization_rate_per_1000,L1_acq_origin_gdp_wavg_log,L1_car_reg_total_per_1000,L1_car_reg_elc_share
4.615698747756625,4.615698747756625,6.448374312545191,5.744274613001387,1.0,6.6,6.6,10.335592475203416,1.9,0.4,4.591317862202029,4.8,4.8,0.9920646219097925,45664.0,0.5515485361685164,434832.0,5.252079385932645,25143.0,0.30368747470403396,79227.0,0.9569362271159566,139608.0,1.6862427303217902,23410.0,0.28275558934182216,4939.0,0.05965526936177957,60.0,0.0007247046288128718,34055.0,0.41133026890370583,27894.0,0.3369151819351041,814832.0,32514.452838631303,10.173130734290963,0.006209111693239677,0.32749583870028687,0.05604099986254835,0.533646199461975,0.030856667386651482,0.09723108567164765,0.1713334773302963,0.028729848606829384,0.006061372160150804,7.363481061126711e-05,0.04179389125611169,0.03423282345317808,0.6111142724953795,0.10623405734531141,0.28265167015930903,0.0018408702652816778,0.022674612680896183,0.0034448818897637795,0.01615056846073792,0.026361262198833623,0.005257525477644472,0.0077451548294617785,0.0013659257368390048,0.005019439590001375,0.08148059968189762,0.11990078936516975,0.017845396351640584,0.024711842441141243,0.0017328725430518193,3.2,1.933210695777987,1.933210695777987,226764086.0,226764086.0,True,Germany,5.592511460859928,496613.0,496613.0,5.981904453852146,5.981904453852146,0.9,0.9,panel_base,0.750266426253219,DE,5.8,5.8,panel_base_annual,128.7,128.7,834338.0,834338.0,10.049938681061697,10.049938681061697,1.4,1.4,panel_base,1.44565976888253,19.239420766309014,4.857484114602081,18.234582620900774,-0.25,-0.25,panel_base,,337725.0,337725.0,4.06803422720955,4.06803422720955,3.7,3.7,eurostat,0.9934142452250154,46733.0,0.5629178874533538,408844.0,4.924691348254529,26979.0,0.32497296740213616,70369.0,0.8476230676867533,154356.0,1.8592804535499512,22039.0,0.2654686692826153,4925.0,0.0593236170523563,54.0,0.0006504518417923331,40451.0,0.4872486565248456,25462.0,0.3067000888095627,794942.0,800212.0,26122866514.00815,8092812.700024584,220.0,193.0,507676.0,91219.0,196047.0,0.9590981113169962,5.775,32861.34902169988,10.180381336027766,,,0.27363850395616396,0.27363850395616396,panel_base,0.22551987421288,83019213.0,83019213.0,0.0,0.0,-1.4171948824621694,6.298233498480954,4.0,2.0413108037120153,2.5471929706476715,4.0,5.607754468298398,5.49360465096802,0.05840077379494434,0.5109196063043293,0.033714815573872924,0.08793794644419228,0.19289388312097294,0.027541451515348432,0.006154619025958121,6.748211723893169e-05,0.05055035415614862,0.031819067946994045,0.6386327555972637,0.1147492521466975,0.2466179922560388,0.0023018899991502253,0.023061388731986023,0.004375090600990737,0.016201956481532394,0.033577352001719546,0.005795964069521577,0.0061421223375805415,0.0015670847225485245,0.00510864620875468,0.07386167665568624,0.11843611442967614,0.018687547799833046,0.023584999975006623,0.002060703913462932,,,2.9,2.9,panel_base,3.163,319082.0,3.8434717515329853,2019,142515.0,1.7166508191302656,8.333287861931431,131980.0,1.5897524829583725,9.984698510629915,63281.0,3607258.0,0.017542687548270736,43.45088166518755,1.95591740111354,8.379675074089876,1.4101544235650465,9.9343201205523,41.49873700289052,0.01049602157066027
1.933210695777987,1.933210695777987,5.592511460859928,5.981904453852146,0.9,5.8,5.8,10.049938681061697,1.4,-0.25,4.06803422720955,3.7,3.7,0.9934142452250154,46733.0,0.5629178874533538,408844.0,4.924691348254529,26979.0,0.32497296740213616,70369.0,0.8476230676867533,154356.0,1.8592804535499512,22039.0,0.2654686692826153,4925.0,0.0593236170523563,54.0,0.0006504518417923331,40451.0,0.4872486565248456,25462.0,0.3067000888095627,800212.0,32861.34902169988,10.180381336027766,0.013459713430043152,0.27363850395616396,0.05840077379494434,0.5109196063043293,0.033714815573872924,0.08793794644419228,0.19289388312097294,0.027541451515348432,0.006154619025958121,6.748211723893169e-05,0.05055035415614862,0.031819067946994045,0.6386327555972637,0.1147492521466975,0.2466179922560388,0.0023018899991502253,0.023061388731986023,0.004375090600990737,0.016201956481532394,0.033577352001719546,0.005795964069521577,0.0061421223375805415,0.0015670847225485245,0.00510864620875468,0.07386167665568624,0.11843611442967614,0.018687547799833046,0.023584999975006623,0.002060703913462932,2.9,-136.69910198626275,-136.69910198626275,57795978.0,57795978.0,True,Germany,7.482921271870513,404026.0,404026.0,4.858025466463379,4.858025466463379,-4.0,-4.0,panel_base,-4.21020011825779,DE,7.8,7.8,panel_base_annual,138.7,138.7,666639.0,666639.0,8.015695125901997,8.015695125901997,0.4,0.4,panel_base,0.144877925813982,17.872429746446386,4.932313327320786,18.236357717553727,-0.51,-0.51,panel_base,,262613.0,262613.0,3.157669659438618,3.157669659438618,2.4,2.4,eurostat,0.995729104061633,31076.0,0.373659119452253,366613.0,4.40816999484325,18470.0,0.2220840499511878,48203.0,0.5795948814183599,114122.0,1.372207685356224,18500.0,0.2224447712017853,3395.0,0.040821621525949245,69.0,0.0008296588763742263,26673.0,0.32071726390622807,15133.0,0.18195982284306036,639511.0,642254.0,21258241750.00277,6524178.077481946,220.0,193.0,440340.0,59966.0,139205.0,0.9634209819707518,7.752,33241.401242516185,10.201823076509937,,,0.17750966529526124,0.17750966529526124,panel_base,0.0816931586494595,83166711.0,83166711.0,1.0,0.0,-200.30271760745055,8.380352444166306,4.0,-181.31088921993225,-177.33564144899398,4.0,7.450728018616437,7.528387226550848,0.04838584111582022,0.5708224471937894,0.02875809259265026,0.07505286070620035,0.17768982365232447,0.02880480308413805,0.0052860706200350644,0.0001074341304219203,0.04153029798179536,0.023562328922824925,0.6885573508508845,0.09376852000982,0.21767412913929549,0.0021222133299286577,0.01462038383567872,0.002966116209474756,0.019065665608933538,0.02212364578500095,0.005994513074266568,0.0022748009354554427,0.0014355691050581235,0.004241312627091463,0.07983134398540141,0.12948771046968957,0.02386594711749557,0.024728534193636787,0.0011677622871947859,,,3.6,3.6,panel_base,3.881,203468.0,2.446507713885668,2020,102585.0,1.2334863164181158,6.7822088094838815,111170.0,1.3367127142974307,9.79138464131196,194163.0,2917678.0,0.06654709669812776,35.08228190002608,1.7166508191302656,8.333287861931431,1.5897524829583725,9.984698510629915,43.45088166518755,0.017542687548270736
-136.69910198626275,-136.69910198626275,7.482921271870513,4.858025466463379,-4.0,7.8,7.8,8.015695125901997,0.4,-0.51,3.157669659438618,2.4,2.4,0.995729104061633,31076.0,0.373659119452253,366613.0,4.40816999484325,18470.0,0.2220840499511878,48203.0,0.5795948814183599,114122.0,1.372207685356224,18500.0,0.2224447712017853,3395.0,0.040821621525949245,69.0,0.0008296588763742263,26673.0,0.32071726390622807,15133.0,0.18195982284306036,642254.0,33241.401242516185,10.201823076509937,0.03490145391221411,0.17750966529526124,0.04838584111582022,0.5708224471937894,0.02875809259265026,0.07505286070620035,0.17768982365232447,0.02880480308413805,0.0052860706200350644,0.0001074341304219203,0.04153029798179536,0.023562328922824925,0.6885573508508845,0.09376852000982,0.21767412913929549,0.0021222133299286577,0.01462038383567872,0.002966116209474756,0.019065665608933538,0.02212364578500095,0.005994513074266568,0.0022748009354554427,0.0014355691050581235,0.004241312627091463,0.07983134398540141,0.12948771046968957,0.02386594711749557,0.024728534193636787,0.0011677622871947859,3.6,24.16901029186036,24.16901029186036,73597370.0,73597370.0,True,Germany,10.917443025823381,458574.0,458574.0,5.514687379528485,5.514687379528485,4.1,4.1,panel_base,3.86602720371127,DE,11.6,11.6,panel_base_annual,154.7,154.7,801361.0,801361.0,9.63695149124531,9.63695149124531,3.2,3.2,panel_base,3.06666666666673,18.11411984936499,5.04148775757902,18.236217266884093,-0.37,-0.37,panel_base,,342787.0,342787.0,4.122264111716825,4.122264111716825,3.7,3.7,eurostat,0.9937420168852612,39136.0,0.47063899236595796,352575.0,4.239971962730674,23710.0,0.2851300722863058,91970.0,1.106006442352237,156646.0,1.8837825939840007,18974.0,0.22817621221258397,2546.0,0.030617510081861435,37.0,0.0004449520318259517,63745.0,0.7665801964525755,21037.0,0.2529852944195283,765555.0,770376.0,24042553198.59516,7693884.780684019,220.0,193.0,446937.0,127636.0,190982.0,0.9613345296314645,11.576,31405.38981339703,10.05007449586773,,,-0.014045066963319641,-0.014045066963319641,panel_base,0.0423270572552137,83155031.0,83155031.0,1.0,0.0,135.36544331040884,11.878353598996672,4.0,44.11397153138381,106.10004995913363,4.0,10.915330894829346,11.36115036180425,0.05080116722223953,0.4576661266706128,0.030777178936000082,0.11938326219923777,0.20333707176755247,0.02462953155342326,0.0033048796951099203,4.802849517638141e-05,0.08274530878428196,0.027307444676365828,0.5838078256950839,0.16672348818830782,0.24946868611660822,0.0027519029668629344,0.017266893049627714,0.0041395370572291975,0.016279063729918896,0.03517243527835758,0.008198593933352025,0.002437770647060656,0.0015200369689606114,0.007248408569321994,0.0624889664267838,0.10740209975388641,0.013057260350789744,0.021315565386252948,0.0016303727011225688,,,3.6,3.6,panel_base,3.594,310264.0,3.731151275741813,2021,148230.0,1.7825740453394816,7.854377445905827,129990.0,1.5632247193798772,9.721004835086646,355961.0,2622132.0,0.13575250978974363,31.53305300313098,1.2334863164181158,6.7822088094838815,1.3367127142974307,9.79138464131196,35.08228190002608,0.06654709669812776
24.16901029186036,24.16901029186036,10.917443025823381,5.514687379528485,4.1,11.6,11.6,9.63695149124531,3.2,-0.37,4.122264111716825,3.7,3.7,0.9937420168852612,39136.0,0.47063899236595796,352575.0,4.239971962730674,23710.0,0.2851300722863058,91970.0,1.106006442352237,156646.0,1.8837825939840007,18974.0,0.22817621221258397,2546.0,0.030617510081861435,37.0,0.0004449520318259517,63745.0,0.7665801964525755,21037.0,0.2529852944195283,770376.0,31405.38981339703,10.05007449586773,-0.11684712672999353,-0.014045066963319641,0.05080116722223953,0.4576661266706128,0.030777178936000082,0.11938326219923777,0.20333707176755247,0.02462953155342326,0.0033048796951099203,4.802849517638141e-05,0.08274530878428196,0.027307444676365828,0.5838078256950839,0.16672348818830782,0.24946868611660822,0.0027519029668629344,0.017266893049627714,0.0041395370572291975,0.016279063729918896,0.03517243527835758,0.008198593933352025,0.002437770647060656,0.0015200369689606114,0.007248408569321994,0.0624889664267838,0.10740209975388641,0.013057260350789744,0.021315565386252948,0.0016303727011225688,3.6,74.67664572826465,74.67664572826465,155302643.0,155302643.0,True,Germany,5.8988240517025226,452713.0,452713.0,5.438835200505006,5.438835200505006,1.2,1.2,panel_base,1.83161439976671,DE,6.1,6.1,panel_base_annual,164.1,164.1,1977121.0,1977121.0,23.752874979197983,23.752874979197983,8.7,8.7,panel_base,6.87257438551097,18.860886306647636,5.100475998096045,18.237204008196038,1.14,1.14,panel_base,,1524408.0,1524408.0,18.31403977869298,18.31403977869298,2.5,2.5,eurostat,0.9956574288208775,46192.0,0.5549446903042926,365300.0,4.388666768448174,32632.0,0.3920366109718063,137623.0,1.6533848526530062,1185297.0,14.240004255793364,19149.0,0.23005359964142924,3659.0,0.04395875090542532,54.0,0.0006487489884922021,110228.0,1.324264879694786,30980.0,0.3721896974720078,1922728.0,1931114.0,41793774417.42689,18713935.76392675,220.0,193.0,506677.0,212836.0,1203215.0,0.9767303063393692,6.06,21736.70660510841,9.733012555039895,,,0.0986741311944428,0.0986741311944428,panel_base,-0.0219565701848977,83237124.0,83237124.0,1.0,1.0,36.47530378475281,-2.4923408452456997,4.0,95.11360698175841,97.41801832528463,4.0,5.941222639417076,7.387781197958665,0.023919872156692976,0.1891654247237605,0.016898018449454565,0.0712661189344596,0.6137892428929623,0.009916038100288228,0.001894761262152312,2.796313423236536e-05,0.05708000666972535,0.01604255367627183,0.263519853042136,0.11069480446532219,0.6257853424925418,0.0013292845476755904,0.006665582663685313,0.002641998349139409,0.006616906096688233,0.023052497159670532,0.0041659891648033204,0.0017699628297449038,0.0007995385047180021,0.004167024836441557,0.029340577511218914,0.04333923320943248,0.005216160205974376,0.008440206015802278,0.0013670865624711955,,,3.1,3.1,panel_base,3.137,981552.0,11.792238280601815,2022,217775.0,2.61632057349795,21.136554405700032,166640.0,2.001991323006307,9.460003591084048,470559.0,2651357.0,0.17747855154926326,31.853058738550363,1.7825740453394816,7.854377445905827,1.5632247193798772,9.721004835086646,31.53305300313098,0.13575250978974363
74.67664572826465,74.67664572826465,5.8988240517025226,5.438835200505006,1.2,6.1,6.1,23.752874979197983,8.7,1.14,18.31403977869298,2.5,2.5,0.9956574288208775,46192.0,0.5549446903042926,365300.0,4.388666768448174,32632.0,0.3920366109718063,137623.0,1.6533848526530062,1185297.0,14.240004255793364,19149.0,0.23005359964142924,3659.0,0.04395875090542532,54.0,0.0006487489884922021,110228.0,1.324264879694786,30980.0,0.3721896974720078,1931114.0,21736.70660510841,9.733012555039895,-0.43390906755782765,0.0986741311944428,0.023919872156692976,0.1891654247237605,0.016898018449454565,0.0712661189344596,0.6137892428929623,0.009916038100288228,0.001894761262152312,2.796313423236536e-05,0.05708000666972535,0.01604255367627183,0.263519853042136,0.11069480446532219,0.6257853424925418,0.0013292845476755904,0.006665582663685313,0.002641998349139409,0.006616906096688233,0.023052497159670532,0.0041659891648033204,0.0017699628297449038,0.0007995385047180021,0.004167024836441557,0.029340577511218914,0.04333923320943248,0.005216160205974376,0.008440206015802278,0.0013670865624711955,3.1,17.648957436726675,17.648957436726675,185279468.0,185279468.0,True,Germany,-8.784270133711658,580499.0,580499.0,6.983992649241833,6.983992649241833,-1.8,-1.8,panel_base,-0.999929288913975,DE,-8.4,-8.4,panel_base_annual,150.3,150.3,1303251.0,1303251.0,15.679433391129129,15.679433391129129,6.0,6.0,panel_base,5.94643667725823,19.037375881014903,5.012633296758929,18.23577787042516,2.43,2.43,panel_base,,722752.0,722752.0,8.695440741887296,8.695440741887296,8.1,8.1,eurostat,0.9213046640979133,53735.0,0.6464866347866403,355910.0,4.2819588385021525,35367.0,0.42550093630779023,167167.0,2.0111888206453576,480964.0,5.786485490155795,20002.0,0.24064437831957533,3893.0,0.04683674456544879,44.0,0.0005293646958334824,102037.0,1.22760876065366,40117.0,0.48264826142617756,1160140.0,1259236.0,33388517353.10113,11598545.769045085,220.0,192.0,528942.0,107481.0,523717.0,0.9662267667548308,-8.426,28779.731198908004,9.99753975299971,,,-0.14261377708777445,-0.14261377708777445,panel_base,0.131511079477747,83118501.0,83118501.0,1.0,1.0,12.88547127772901,-7.941199179012326,4.0,20.871245718425957,12.697424788223088,4.0,-8.79654264606149,-8.927633831861348,0.04267269995457563,0.2826396322849728,0.02808607758990372,0.13275271672665012,0.3819490548237185,0.01588423456762672,0.003091557102878253,3.4941821866592126e-05,0.08103087904094229,0.03185820608686537,0.4559294567896978,0.09264485320737152,0.4514256900029307,0.0018137982078021912,0.012563967357985317,0.005294480145103857,0.01033324968472947,0.0354913614286758,0.007279810932978409,0.0023268076833889754,0.0013095241876820549,0.007652258988783675,0.045795228217744725,0.06066853234818573,0.008050119278673735,0.01313097783100229,0.0034282692045017773,,,3.1,3.1,panel_base,3.071,609553.0,7.333541782713334,2023,329120.0,3.959647924834448,11.719785466294681,199790.0,2.4036766495584416,9.838058461576349,524219.0,2844609.0,0.18428508100761826,34.22353586477696,2.61632057349795,21.136554405700032,2.001991323006307,9.460003591084048,31.853058738550363,0.17747855154926326
17.648957436726675,17.648957436726675,-8.784270133711658,6.983992649241833,-1.8,-8.4,-8.4,15.679433391129129,6.0,2.43,8.695440741887296,8.1,8.1,0.9213046640979133,53735.0,0.6464866347866403,355910.0,4.2819588385021525,35367.0,0.42550093630779023,167167.0,2.0111888206453576,480964.0,5.786485490155795,20002.0,0.24064437831957533,3893.0,0.04683674456544879,44.0,0.0005293646958334824,102037.0,1.22760876065366,40117.0,0.48264826142617756,1259236.0,28779.731198908004,9.99753975299971,-0.1693818695980127,-0.14261377708777445,0.04267269995457563,0.2826396322849728,0.02808607758990372,0.13275271672665012,0.3819490548237185,0.01588423456762672,0.003091557102878253,3.4941821866592126e-05,0.08103087904094229,0.03185820608686537,0.4559294567896978,0.09264485320737152,0.4514256900029307,0.0018137982078021912,0.012563967357985317,0.005294480145103857,0.01033324968472947,0.0354913614286758,0.007279810932978409,0.0023268076833889754,0.0013095241876820549,0.007652258988783675,0.045795228217744725,0.06066853234818573,0.008050119278673735,0.01313097783100229,0.0034282692045017773,3.1,7.422758622582393,7.422758622582393,199555603.0,199555603.0,True,Germany,-1.542102299481396,584230.0,584230.0,7.000451555067102,7.000451555067102,-0.8,-0.8,panel_base,-0.769070552658818,DE,-1.5,-1.5,panel_base_annual,148.0,148.0,1078504.0,1078504.0,12.923018338575714,12.923018338575714,2.5,2.5,panel_base,2.2564981433876,19.111603467240727,4.997212273764115,18.23983064403455,2.32,2.32,panel_base,,494274.0,494274.0,5.9225667835086115,5.9225667835086115,5.4,5.4,eurostat,0.9009343168381556,56657.0,0.6788843156897741,305028.0,3.6549539341338306,30853.0,0.3696916143102636,133611.0,1.6009745010082852,366321.0,4.389388449931937,19096.0,0.22881506067056018,4170.0,0.049966422444293876,45.0,0.0005392059976002937,92324.0,1.106258989387767,38221.0,0.457977609650685,942671.0,1046326.0,28598967756.790936,9512206.679835126,220.0,183.0,430106.0,66970.0,445595.0,0.9701642274854799,-1.531,30338.228031615417,10.090696202423885,,,0.405277360939138,0.405277360939138,panel_base,0.274957829184881,83456045.0,83456045.0,1.0,1.0,6.507216754946299,1.8945086242449172,4.0,7.949144341056691,7.286595864126255,4.0,-1.5304652005349473,-1.36984316469273,0.05414851585452335,0.2915229096858914,0.02948698589158637,0.12769538365671884,0.3501021670110463,0.01825052612665651,0.0039853735833765,4.300762859758813e-05,0.0882363622809717,0.036528768280631466,0.45626310770141437,0.07104281345241341,0.4726940788461722,0.0018531509300160752,0.01623968055844928,0.005776402383196059,0.011906423045972288,0.045783054229752485,0.008553739465520306,0.00242849742814381,0.0013437494624046426,0.009861171374886986,0.04248675842901734,0.06147701576755237,0.00909467986076997,0.014874905144285815,0.0027047019762483204,,,3.4,3.4,panel_base,3.4,36954.0,0.44279596522936115,2024,229750.0,2.752946176637055,10.17007216193866,,,,380609.0,2817331.0,0.13509559224670442,33.75826160944962,3.959647924834448,11.719785466294681,2.4036766495584416,9.838058461576349,34.22353586477696,0.18428508100761826
7.422758622582393,7.422758622582393,-1.542102299481396,7.000451555067102,-0.8,-1.5,-1.5,12.923018338575714,2.5,2.32,5.9225667835086115,5.4,5.4,0.9009343168381556,56657.0,0.6788843156897741,305028.0,3.6549539341338306,30853.0,0.3696916143102636,133611.0,1.6009745010082852,366321.0,4.389388449931937,19096.0,0.22881506067056018,4170.0,0.049966422444293876,45.0,0.0005392059976002937,92324.0,1.106258989387767,38221.0,0.457977609650685,1046326.0,30338.228031615417,10.090696202423885,-0.07622542017383793,0.405277360939138,0.05414851585452335,0.2915229096858914,0.02948698589158637,0.12769538365671884,0.3501021670110463,0.01825052612665651,0.0039853735833765,4.300762859758813e-05,0.0882363622809717,0.036528768280631466,0.45626310770141437,0.07104281345241341,0.4726940788461722,0.0018531509300160752,0.01623968055844928,0.005776402383196059,0.011906423045972288,0.045783054229752485,0.008553739465520306,0.00242849742814381,0.0013437494624046426,0.009861171374886986,0.04248675842901734,0.06147701576755237,0.00909467986076997,0.014874905144285815,0.0027047019762483204,3.4,3.778355179713344,3.778355179713344,207239776.0,207239776.0,True,Germany,,,,,,0.2,0.2,panel_base,,DE,3.2462305279021386,3.2462305279021386,panel_base_quarterly_annualized,,,,,,,2.3,2.3,panel_base,,19.14938701903786,,18.24128059568596,2.59206,2.59206,panel_base,,,,,,-3.997169560958894,-3.997169560958894,wb_net_migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14499516514092647,0.14499516514092647,panel_base,,83577140.0,83577140.0,1.0,1.0,5.057195687950866,,4.0,3.6700775146073283,3.7915753596477586,3.0,3.2462305279021386,3.2356734899374295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.711,3.711,wb_unemployment,3.711,-334072.0,-3.997169560958894,2025,113235.0,1.3548561245335746,,,,,,,,,2.752946176637055,10.17007216193866,,,33.75826160944962,0.13509559224670442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Denmark,,,,,,,,,,DK,,,missing,,,,,,,,,,,,,,,,,,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627235.0,5627235.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Denmark,,,,,,,,,,DK,,,missing,,,,,,,,,,,,,,,,,,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627235.0,5627235.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Denmark,,,,,,,,,,DK,,,missing,,,,,,,,,,,,,,,,,,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627235.0,5627235.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Denmark,,,,,,,,,,DK,,,missing,,,,,,,,,,,,,,,,,,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627235.0,5627235.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Denmark,,,,,,,,,,DK,,,missing,,,,,,,,,,,,,,,,,,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627235.0,5627235.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,
