geo,year,ss_loo_origin_supply,ss_push_index_wb,ss_push_gdp_downturn,ss_push_conflict_log,ss_push_unemployment,ss_asylum_loo,ss_loo_origin_supply_logdiff,ss_asylum_loo_logdiff
IT,2020,55926.13982576248,-0.42906892519619033,4.3039547690337825,0.2553584458271866,7.059063443160047,1420.2682862961587,-50.157376848985535,-63.24045931938693
IT,2021,82150.93348308309,-0.4998654108827966,-6.81485939848819,0.24099465590630992,6.947644225684333,1978.5469671072215,38.452631907610524,33.1318381688221
IT,2022,174726.5399133211,0.11765284050717328,-2.211367007474724,0.5368590295990193,5.845945898810492,4678.390732290609,75.46639151061072,86.02999020113104
IT,2023,112848.31648444045,-0.15609971615490204,-3.039333416993519,0.5185143848405217,5.662005326140436,4475.710666908067,-43.717753769700174,-4.427936543242872
IT,2024,99973.22164804512,-0.06631108616354638,-2.2849787798236716,0.5443529980738411,5.578055499467591,3298.714970167681,-12.114221837346939,-30.50524585486425
LT,1998,34917.24353512208,-0.3659352388744921,-3.0242341186540007,0.13729144399935717,9.546528849584915,,,
LT,1999,37271.2817117578,-0.3584401873477841,-3.778772416278791,0.43957362855936694,8.967400179705335,,6.524231151486504,
LT,2000,39016.94405059264,-0.38967948608509473,-5.447804400413679,0.3795311116734847,8.130984647661466,,4.577291180889809,
LT,2001,28433.219623134697,-0.4904974001481344,-3.277614675530127,0.29778521280186104,7.499813424590396,,-31.64378479785306,
LT,2002,45433.5786640757,-0.3349157229935366,-2.9619691607878407,0.2932307326675504,7.613318031151791,,46.86932831808619,
LT,2003,17249.04050248707,-0.408022812999104,-3.8338566957901916,0.2052296488424195,7.593812771116452,,-96.84949309299142,
LT,2004,48702.494116584916,-0.21652701306308328,-5.131640892486089,0.2997898513484157,7.400558273109117,,103.79737237839493,
LT,2005,47886.962644505875,-0.2642076064111156,-4.237270353399621,0.23724414345413056,7.052756654041435,,-1.6886953912090163,
LT,2006,51853.34649596093,-0.33728026479786655,-4.788932617358754,0.17932569322999736,6.718826541360172,,7.957618570484648,
LT,2007,48246.582735390344,-0.32357873590458525,-4.54880828434581,0.14774754233848364,6.224376022665227,,-7.2094473322968256,
LT,2008,49805.18301999544,0.09286695947216955,-1.3030714185745278,0.2401556605075021,6.567106116430141,1215.6261097234344,3.179405418187997,
LT,2009,32217.993675919915,0.6954919142601133,4.982623906668933,0.25342426815623853,8.932157194877108,1097.4450458506556,-43.559394903626014,-10.21859588412255
LT,2010,32321.482551815752,0.014346058493689444,-3.0344370535795666,0.18459852347829817,9.216449985597778,928.995993172917,0.3206997349275653,-16.64705863159046
LT,2011,31740.04416108133,-0.03741074642294138,-2.582022902774447,0.18311321210422415,9.062379887619679,1005.835952244812,-1.8152997199043952,7.938769432254311
LT,2012,31855.446133540838,0.11031162092504967,-1.0110369670910873,0.2312302564405212,9.046702028778649,1480.1235796614835,0.362925416858495,38.59882821328506
LT,2013,42037.40399736891,0.0986477352004381,-1.106413931357621,0.1438206953093126,8.734577713958977,3405.4242636595404,27.735143272160556,83.28621628991746
LT,2014,55948.083726349185,-0.08969750759954957,-1.9289079564678353,0.40909766178750634,8.065429134619931,1938.8388799800518,28.586439109302475,-56.30582200246428
LT,2015,58434.29647510996,-0.374106118967118,-2.332900407224077,0.3020290662523996,7.437348813213931,3101.1538329256286,4.3478801450064,46.949173698499806
LT,2016,61055.2873737656,0.02588202495131872,-0.9315852126015942,0.24129368657746006,6.897477405708439,3412.1799804817656,4.387681820641909,9.554774728615634
LT,2017,65590.04641384677,-0.37182636032241995,-3.08425653553975,0.19926273000661032,6.289564610086715,1900.7110613362686,7.164414886600845,-58.489036282992046
LT,2018,64454.82115020013,-0.5710602662692904,-2.6298201986009233,0.16898896433290922,5.652185427531029,1764.0319342398852,-1.745942185122118,-7.458525623548251
LT,2019,70369.20195784234,-0.5913058980758401,-1.8324904041818402,0.17434473023846192,5.191709251385408,1685.3727166029673,8.779116416518562,-4.558888252626669
LT,2020,45408.78116361354,-0.568121000824826,3.970875942823757,0.15273260543852799,6.2172138837418265,825.2872275937972,-43.80501912101327,-71.33927334909957
LT,2021,66747.00212808949,-0.5491221237742759,-6.912127403057487,0.1518050981313139,5.969699199924334,1112.724083524288,38.52038802878042,29.852226271113302
LT,2022,157674.5277661939,0.20254706086431887,-0.8543038881120119,0.5059088865716774,4.445225500101031,3309.494696972954,85.96235732300545,108.93882035312687
LT,2023,94990.72585478262,-0.024514287422358443,-1.5294980039955586,0.5947124821500646,4.32122699191326,3600.427036624635,-50.67536933091965,8.423253247863016
LT,2024,82392.76764702088,0.10365864384002219,-1.8108235053516788,0.9087422267261848,4.353242778468034,2636.3826347897493,-14.228160246462807,-31.154316682493643
