sample,sample_label,nobs,fe_only_rmse,full_rmse,rmse_impr_abs,rmse_impr_pct,fe_only_mae,full_mae,mae_impr_abs,mae_impr_pct,full_r2_inclusive
annual_headline_composition,Annual headline (migration + origin-income composition),232,3.165010502481007,2.5925590219822445,0.5724514804987626,18.086874594887632,2.432239271347191,1.9821458043170923,0.45009346703009867,18.50531205265824,0.7754210045963874
annual_extended_composition_groups,Annual extended (add origin-region shares),207,3.238490469515462,2.5870084954889068,0.6514819740265554,20.1168408602428,2.500672784601273,1.9801399441314904,0.5205328404697827,20.81571182263978,0.7794992786076331
quarterly_traveler_quality_full_interact,Quarterly traveler-quality (full interacted),1993,4.870545916561925,4.781192152232622,0.08935376432930298,1.8345739032140571,3.706483752319648,3.635321238092179,0.07116251422746878,1.9199467469116187,0.5525576709660767
