model,term,coef,std_err,t_stat,p_value,nobs,r2_within,r2_overall
country_iv_fe_asylum,C(geo)[T.EE],5.318817649652999,1.2460637630941565,4.268495567550738,1.967957374837681e-05,245.0,,
country_iv_fe_asylum,C(geo)[T.ES],8.148718402465647,4.896133526844553,1.6643170284853959,0.09604909119940586,245.0,,
country_iv_fe_asylum,C(geo)[T.FI],-3.1257653838734214,0.5807800343564781,-5.382012464214381,7.365766330202916e-08,245.0,,
country_iv_fe_asylum,C(geo)[T.HR],3.9321235997838393,1.1534070161996413,3.4091379231763184,0.0006516852282185681,245.0,,
country_iv_fe_asylum,C(geo)[T.IE],2.9018382268468486,1.887485364994909,1.5374096566066224,0.12419302312400204,245.0,,
country_iv_fe_asylum,C(geo)[T.IS],6.728899360011837,5.502962897013477,1.2227775265691307,0.22141373587455848,245.0,,
country_iv_fe_asylum,C(geo)[T.IT],-0.8288458181804117,1.3244742281862574,-0.6257923336986616,0.5314511609032655,245.0,,
country_iv_fe_asylum,C(geo)[T.LT],3.7837188946883202,0.6994803837055394,5.40932809958707,6.326163926040351e-08,245.0,,
country_iv_fe_asylum,C(geo)[T.LU],0.47923314822742213,2.9474256042276163,0.1625938064526677,0.8708382638342103,245.0,,
country_iv_fe_asylum,C(geo)[T.NL],1.5580054448532508,0.7420950167234169,2.099468949046896,0.03577558224273569,245.0,,
country_iv_fe_asylum,C(geo)[T.NO],-0.22796089555913568,1.7354389176197063,-0.1313563348411031,0.8954934290421983,245.0,,
country_iv_fe_asylum,C(geo)[T.PL],0.7664366565336991,2.1352157381958192,0.35895045302603035,0.7196321552044533,245.0,,
country_iv_fe_asylum,C(geo)[T.SE],0.6851130932935234,0.5796026979036426,1.1820391723011296,0.23719015812220867,245.0,,
country_iv_fe_asylum,C(geo)[T.SI],0.8775004599627323,0.5542723100802316,1.5831576717871998,0.11338553143148244,245.0,,
country_iv_fe_asylum,C(geo)[T.SK],2.5112374896662573,1.247869272864301,2.012420326611681,0.04417564756826242,245.0,,
country_iv_fe_asylum,C(geo)[T.UK],-0.3935817861395776,1.1240696526062264,-0.3501400337844131,0.726233607572768,245.0,,
country_iv_fe_asylum,C(year)[T.2011],4.3452788148182435,1.4756604395981359,2.944633262650577,0.003233376695019885,245.0,,
country_iv_fe_asylum,C(year)[T.2012],-0.47733205302725423,1.3577870894718385,-0.35155147425428107,0.7251746627143865,245.0,,
country_iv_fe_asylum,C(year)[T.2013],3.0086288303812125,2.341637045347298,1.2848399526131473,0.19884821783389794,245.0,,
country_iv_fe_asylum,C(year)[T.2014],7.082091369544855,2.3401282971994446,3.0263688439733705,0.0024751017308761725,245.0,,
country_iv_fe_asylum,C(year)[T.2015],7.638960283860911,2.424447812786746,3.1508041722211457,0.0016282161834813014,245.0,,
country_iv_fe_asylum,C(year)[T.2016],7.38700361884878,2.561250834901878,2.884139076964626,0.003924853746984924,245.0,,
country_iv_fe_asylum,C(year)[T.2017],8.087501974464658,2.88622042685269,2.802108217106537,0.005076984017448716,245.0,,
country_iv_fe_asylum,C(year)[T.2018],5.5733364863735915,3.2226309594570655,1.729436772776664,0.0837309533944155,245.0,,
country_iv_fe_asylum,C(year)[T.2019],4.747937359559387,3.2613438368271574,1.4558223839956974,0.1454417262318637,245.0,,
country_iv_fe_asylum,C(year)[T.2020],5.244284370368177,3.9003489955266306,1.3445679800404853,0.17876478952188135,245.0,,
country_iv_fe_asylum,C(year)[T.2021],17.47031097743229,7.6881763933050715,2.2723608413362606,0.023064724820317073,245.0,,
country_iv_fe_asylum,C(year)[T.2022],7.415212871890162,3.0226553346523937,2.453211514683964,0.014158705733956722,245.0,,
country_iv_fe_asylum,C(year)[T.2023],-6.179320041009078,4.034824312004231,-1.5314966806918056,0.1256466861574479,245.0,,
country_iv_fe_asylum,C(year)[T.2024],3.5567730684467733,2.9822851589930495,1.1926334601912099,0.23301295556712542,245.0,,
country_iv_fe_asylum,C(year)[T.2025],6.541363460631146,1.9900274750490679,3.2870719337530034,0.0010123497052563213,245.0,,
country_iv_fe_asylum,L1_net_migration_rate,0.013080997853165854,0.43312229182976314,0.03020162688441648,0.9759062510585306,245.0,,
quarterly_fe_airplus_routecounts,Intercept,4.090895148967682,,,,2169.0,-0.05281481230346308,-0.04489184516904099
quarterly_fe_airplus_routecounts,L1_air_yoy,0.04084736722116092,0.013248259490345046,3.0832251776868738,0.0020749453825479325,2169.0,-0.05281481230346308,-0.04489184516904099
quarterly_fe_airplus_routecounts,L1_net_openings_q,-9.420142953152327e-05,0.01587730514665927,-0.005933086796618261,0.9952666858589829,2169.0,-0.05281481230346308,-0.04489184516904099
quarterly_fe_airplus_route_rates,Intercept,4.183804317782351,0.1983318271257313,21.094971888349782,0.0,2169.0,-0.055164242084001724,-0.04648162275355827
quarterly_fe_airplus_route_rates,L1_air_yoy,0.04125279267758381,0.0133525033582893,3.0895174912630803,0.002031706599304517,2169.0,-0.055164242084001724,-0.04648162275355827
quarterly_fe_airplus_route_rates,L1_open_rate_norm_q,-4.292808886952281,5.6145282946829616,-0.7645894119044039,0.4446039910679418,2169.0,-0.055164242084001724,-0.04648162275355827
quarterly_fe_airplus_route_rates,L1_close_rate_norm_q,0.504760817574752,1.2907889108602335,0.39104830644877414,0.6958021268676826,2169.0,-0.055164242084001724,-0.04648162275355827
nuts2_twfe_baseline,Intercept,0.35633759363206485,1.5526435843861839,0.2295037941839936,0.8186935463696392,261.0,-0.17359911449554,-1.299059645648061
nuts2_twfe_baseline,L1_net_migration_rate,-0.01452003994029803,0.04474434037181892,-0.32451120788995036,0.7458636411213555,261.0,-0.17359911449554,-1.299059645648061
nuts2_twfe_baseline,L1_air_growth,-0.00855113829467935,,,,261.0,-0.17359911449554,-1.299059645648061
nuts2_twfe_baseline,L1_unemployment_rate,0.5320627015574126,0.14770301404727695,3.602246744857281,0.0003911199503086049,261.0,-0.17359911449554,-1.299059645648061
nuts2_twfe_baseline,L1_gdp_pc_growth,0.23034919403684334,0.0227426758582501,10.12850007064064,0.0,261.0,-0.17359911449554,-1.299059645648061
nuts2_twfe_baseline,L1_pop_growth,0.4031779621353791,0.4923538973686904,0.8188783805512694,0.4137541890742189,261.0,-0.17359911449554,-1.299059645648061
nuts2_twfe_post2020_interaction,Intercept,0.5475048530014303,1.6057068400196373,0.3409743543190826,0.7334543181283877,261.0,-0.1895271624141308,-1.2231665462049701
nuts2_twfe_post2020_interaction,L1_net_migration_rate,0.1340907639271716,0.11276977750294136,1.1890664936682536,0.23571903138333195,261.0,-0.1895271624141308,-1.2231665462049701
nuts2_twfe_post2020_interaction,L1_air_growth,0.0015970172826944979,0.006188050101642867,0.2580808585034735,0.79659023341935,261.0,-0.1895271624141308,-1.2231665462049701
nuts2_twfe_post2020_interaction,L1_unemployment_rate,0.5259165939304324,0.1555953874109171,3.3800268933520603,0.0008599933412278826,261.0,-0.1895271624141308,-1.2231665462049701
nuts2_twfe_post2020_interaction,L1_gdp_pc_growth,0.2083033671111034,0.026067832781359275,7.9908202902106265,7.971401316808624e-14,261.0,-0.1895271624141308,-1.2231665462049701
nuts2_twfe_post2020_interaction,L1_net_migration_rate:post_2020,-0.153550039075346,0.13331116412085078,-1.1518168046012114,0.2506696370657653,261.0,-0.1895271624141308,-1.2231665462049701
nuts2_twfe_post2020_interaction,L1_air_growth:post_2020,-0.010934826543600748,0.009448147210969642,-1.157351414984836,0.2484070414285373,261.0,-0.1895271624141308,-1.2231665462049701
